scenario,symbol,trade_direction,trades,win_rate,avg_return,median_return,best_trade,worst_trade,avg_pnl_per_contract
75_SAME_25_NEXT,BBY,LONG,1,1.0,0.2948859166011013,0.2948859166011013,0.2948859166011013,0.2948859166011013,46.849999999999966
75_SAME_25_NEXT,BKNG,LONG,1,1.0,0.1800457810403346,0.1800457810403346,0.1800457810403346,0.1800457810403346,1710.7500000000002
75_SAME_25_NEXT,BRK.B,SHORT,1,0.0,-0.3449830194504476,-0.3449830194504476,-0.3449830194504476,-0.3449830194504476,-139.67499999999998
75_SAME_25_NEXT,BSX,SHORT,1,0.0,-0.1872491509725222,-0.1872491509725222,-0.1872491509725222,-0.1872491509725222,-30.32499999999998
75_SAME_25_NEXT,BX,LONG,2,1.0,0.43058408215661087,0.43058408215661087,0.8148267008985879,0.0463414634146339,165.81249999999994
75_SAME_25_NEXT,C,LONG,2,0.5,0.17583104052638274,0.17583104052638274,0.3640128854118729,-0.0123508043591074,47.94999999999998
75_SAME_25_NEXT,CF,SHORT,1,1.0,0.005062126092959,0.005062126092959,0.005062126092959,0.005062126092959,1.374999999999993
75_SAME_25_NEXT,CIEN,SHORT,1,1.0,0.0625787618242434,0.0625787618242434,0.0625787618242434,0.0625787618242434,98.07500000000005
75_SAME_25_NEXT,CMCSA,LONG,2,0.5,0.20515376458112425,0.20515376458112425,0.5922587486744435,-0.181951219512195,9.300000000000004
75_SAME_25_NEXT,COHR,LONG,2,0.5,-0.025727102629683,-0.025727102629683,0.0494899332142768,-0.1009441384736428,-54.900000000000034
75_SAME_25_NEXT,COHR,SHORT,1,1.0,1.1737527716186251,1.1737527716186251,1.1737527716186251,1.1737527716186251,1058.725
75_SAME_25_NEXT,COP,SHORT,1,0.0,-0.0416014726184997,-0.0416014726184997,-0.0416014726184997,-0.0416014726184997,-11.3
75_SAME_25_NEXT,COST,SHORT,1,0.0,-0.5210382565846019,-0.5210382565846019,-0.5210382565846019,-0.5210382565846019,-681.9999999999999
75_SAME_25_NEXT,CRM,LONG,1,1.0,0.2966623876765082,0.2966623876765082,0.2966623876765082,0.2966623876765082,115.54999999999995
75_SAME_25_NEXT,CRWD,LONG,1,1.0,0.7774216027874568,0.7774216027874568,0.7774216027874568,0.7774216027874568,1115.6
75_SAME_25_NEXT,CVNA,LONG,1,0.0,-0.0047425474254743,-0.0047425474254743,-0.0047425474254743,-0.0047425474254743,-5.250000000000021
75_SAME_25_NEXT,CVNA,SHORT,1,0.0,-0.3029857022708159,-0.3029857022708159,-0.3029857022708159,-0.3029857022708159,-360.2500000000001
75_SAME_25_NEXT,CVX,SHORT,1,0.0,-0.1222079589216945,-0.1222079589216945,-0.1222079589216945,-0.1222079589216945,-35.70000000000002
75_SAME_25_NEXT,DAL,LONG,1,0.0,-0.316674962667994,-0.316674962667994,-0.316674962667994,-0.316674962667994,-79.525
75_SAME_25_NEXT,DE,SHORT,1,0.0,-0.2140946595339558,-0.2140946595339558,-0.2140946595339558,-0.2140946595339558,-236.12499999999983
75_SAME_25_NEXT,DECK,SHORT,1,0.0,-0.0487804878048782,-0.0487804878048782,-0.0487804878048782,-0.0487804878048782,-13.250000000000028
75_SAME_25_NEXT,DELL,LONG,1,0.0,-0.4288862768145752,-0.4288862768145752,-0.4288862768145752,-0.4288862768145752,-218.92499999999995
75_SAME_25_NEXT,DG,SHORT,1,1.0,0.06479796141245,0.06479796141245,0.06479796141245,0.06479796141245,44.50000000000003
75_SAME_25_NEXT,DLTR,SHORT,2,0.0,-0.2109019667485811,-0.2109019667485811,-0.0934225587743242,-0.328381374722838,-68.79999999999998
75_SAME_25_NEXT,DOW,LONG,1,0.0,-0.3220031136481578,-0.3220031136481578,-0.3220031136481578,-0.3220031136481578,-31.025
75_SAME_25_NEXT,DVN,SHORT,1,0.0,-0.0583887657058387,-0.0583887657058387,-0.0583887657058387,-0.0583887657058387,-5.92499999999998
75_SAME_25_NEXT,EBAY,LONG,1,1.0,0.0990441661173369,0.0990441661173369,0.0990441661173369,0.0990441661173369,15.025
75_SAME_25_NEXT,F,SHORT,2,1.0,0.5092431281455673,0.5092431281455673,0.7615176151761518,0.2569686411149827,14.225000000000001
75_SAME_25_NEXT,FISV,LONG,1,1.0,0.3577235772357725,0.3577235772357725,0.3577235772357725,0.3577235772357725,42.900000000000006
75_SAME_25_NEXT,FTNT,LONG,1,0.0,-0.0225399495374263,-0.0225399495374263,-0.0225399495374263,-0.0225399495374263,-3.3499999999999863
75_SAME_25_NEXT,GDDY,LONG,1,1.0,0.3909341923607914,0.3909341923607914,0.3909341923607914,0.3909341923607914,84.94999999999999
75_SAME_25_NEXT,GLW,SHORT,1,1.0,0.6220795892169444,0.6220795892169444,0.6220795892169444,0.6220795892169444,302.8749999999999
75_SAME_25_NEXT,GNRC,LONG,1,0.0,-0.420620842572062,-0.420620842572062,-0.420620842572062,-0.420620842572062,-237.12499999999997
75_SAME_25_NEXT,GS,LONG,1,0.0,-0.2086461223893676,-0.2086461223893676,-0.2086461223893676,-0.2086461223893676,-535.725
75_SAME_25_NEXT,HAL,SHORT,1,1.0,0.0197073170731707,0.0197073170731707,0.0197073170731707,0.0197073170731707,2.5249999999999995
75_SAME_25_NEXT,HLT,LONG,1,1.0,0.0168208578637512,0.0168208578637512,0.0168208578637512,0.0168208578637512,10.000000000000052
75_SAME_25_NEXT,HOOD,LONG,1,0.0,-0.1544715447154471,-0.1544715447154471,-0.1544715447154471,-0.1544715447154471,-49.87499999999998
75_SAME_25_NEXT,HPE,LONG,1,1.0,0.1600237953599048,0.1600237953599048,0.1600237953599048,0.1600237953599048,13.450000000000006
75_SAME_25_NEXT,HUM,SHORT,2,0.0,-0.0477554667788056,-0.0477554667788056,-0.0467304457527332,-0.048780487804878,-20.86249999999996
75_SAME_25_NEXT,IBKR,LONG,1,0.0,-0.048780487804878,-0.048780487804878,-0.048780487804878,-0.048780487804878,-5.249999999999999
75_SAME_25_NEXT,IBM,LONG,1,1.0,0.3396191617870812,0.3396191617870812,0.3396191617870812,0.3396191617870812,184.1500000000001
75_SAME_25_NEXT,INTC,LONG,1,0.0,-0.3273519163763065,-0.3273519163763065,-0.3273519163763065,-0.3273519163763065,-46.97499999999999
75_SAME_25_NEXT,INTU,LONG,1,1.0,0.5630439024390246,0.5630439024390246,0.5630439024390246,0.5630439024390246,721.4000000000001
75_SAME_25_NEXT,JPM,LONG,1,1.0,0.114870180959874,0.114870180959874,0.114870180959874,0.114870180959874,54.74999999999994
75_SAME_25_NEXT,KKR,LONG,1,1.0,0.0381881533101047,0.0381881533101047,0.0381881533101047,0.0381881533101047,13.700000000000044
75_SAME_25_NEXT,LEN,SHORT,1,1.0,0.135326514555468,0.135326514555468,0.135326514555468,0.135326514555468,42.99999999999997
75_SAME_25_NEXT,LITE,LONG,1,0.0,-0.2044543140736481,-0.2044543140736481,-0.2044543140736481,-0.2044543140736481,-1102.5249999999992
75_SAME_25_NEXT,LITE,SHORT,1,1.0,0.737293262114679,0.737293262114679,0.737293262114679,0.737293262114679,2864.2
75_SAME_25_NEXT,LRCX,SHORT,2,1.0,0.47237095516844935,0.47237095516844935,0.7158758651319441,0.22886604520495457,353.79374999999993
75_SAME_25_NEXT,MA,LONG,2,0.5,-0.0390677782558739,-0.0390677782558739,0.1583398898505112,-0.236475446362259,-49.187500000000036
75_SAME_25_NEXT,MAR,LONG,1,1.0,0.0267131242740998,0.0267131242740998,0.0267131242740998,0.0267131242740998,17.250000000000032
75_SAME_25_NEXT,MCD,SHORT,1,0.0,-0.0781996479758612,-0.0781996479758612,-0.0781996479758612,-0.0781996479758612,-23.325
75_SAME_25_NEXT,META,LONG,1,0.0,-0.0005853658536584,-0.0005853658536584,-0.0005853658536584,-0.0005853658536584,-0.6749999999998479
75_SAME_25_NEXT,MGM,LONG,1,0.0,-0.0487804878048779,-0.0487804878048779,-0.0487804878048779,-0.0487804878048779,-4.899999999999993
75_SAME_25_NEXT,MRVL,SHORT,1,0.0,-0.2906159570070277,-0.2906159570070277,-0.2906159570070277,-0.2906159570070277,-87.87500000000001
75_SAME_25_NEXT,MS,LONG,1,0.0,-0.12538877066623,-0.12538877066623,-0.12538877066623,-0.12538877066623,-38.29999999999996
75_SAME_25_NEXT,NCLH,SHORT,1,1.0,0.185125949620152,0.185125949620152,0.185125949620152,0.185125949620152,11.575000000000005
75_SAME_25_NEXT,NFLX,LONG,1,0.0,-0.1085714285714283,-0.1085714285714283,-0.1085714285714283,-0.1085714285714283,-19.47499999999995
75_SAME_25_NEXT,NRG,SHORT,1,1.0,0.0500475134621476,0.0500475134621476,0.0500475134621476,0.0500475134621476,19.74999999999998
75_SAME_25_NEXT,OXY,SHORT,3,0.3333333333333333,0.017470806768839033,-0.0361815538685188,0.3568866571018652,-0.2682926829268293,0.41666666666666546
75_SAME_25_NEXT,PCG,SHORT,1,0.0,-0.3163109756097558,-0.3163109756097558,-0.3163109756097558,-0.3163109756097558,-10.37499999999999
75_SAME_25_NEXT,PM,SHORT,1,0.0,-0.1280487804878048,-0.1280487804878048,-0.1280487804878048,-0.1280487804878048,-23.625000000000007
75_SAME_25_NEXT,PYPL,LONG,1,0.0,-0.1616370400992144,-0.1616370400992144,-0.1616370400992144,-0.1616370400992144,-19.54999999999998
75_SAME_25_NEXT,RCL,LONG,1,0.0,-0.4712567289160629,-0.4712567289160629,-0.4712567289160629,-0.4712567289160629,-354.54999999999995
75_SAME_25_NEXT,RDDT,LONG,1,0.0,-0.0336817653890824,-0.0336817653890824,-0.0336817653890824,-0.0336817653890824,-21.749999999999936
75_SAME_25_NEXT,SBUX,LONG,1,1.0,1.12524719841793,1.12524719841793,1.12524719841793,1.12524719841793,128.025
75_SAME_25_NEXT,STX,SHORT,2,0.5,0.024819349857459747,0.024819349857459747,0.1206554878048782,-0.0710167880899587,28.875000000000213
75_SAME_25_NEXT,STZ,SHORT,1,1.0,0.7597560975609756,0.7597560975609756,0.7597560975609756,0.7597560975609756,155.75
75_SAME_25_NEXT,T,LONG,1,1.0,0.3045296167247389,0.3045296167247389,0.3045296167247389,0.3045296167247389,10.925000000000008
75_SAME_25_NEXT,TER,LONG,1,0.0,-0.1680275715800635,-0.1680275715800635,-0.1680275715800635,-0.1680275715800635,-237.67499999999995
75_SAME_25_NEXT,TGT,LONG,1,0.0,-0.5356758991318727,-0.5356758991318727,-0.5356758991318727,-0.5356758991318727,-161.97500000000002
75_SAME_25_NEXT,TMO,LONG,1,0.0,-0.3741976893453144,-0.3741976893453144,-0.3741976893453144,-0.3741976893453144,-291.4999999999999
75_SAME_25_NEXT,TPR,LONG,1,0.0,-0.2375721467138336,-0.2375721467138336,-0.2375721467138336,-0.2375721467138336,-63.80000000000003
75_SAME_25_NEXT,TSLA,LONG,1,1.0,0.0167020148462355,0.0167020148462355,0.0167020148462355,0.0167020148462355,14.175000000000182
75_SAME_25_NEXT,TTD,LONG,1,1.0,0.494773519163763,0.494773519163763,0.494773519163763,0.494773519163763,53.25
75_SAME_25_NEXT,TTWO,LONG,2,0.5,0.082145793368046,0.082145793368046,0.1890243902439023,-0.0247328035078103,26.487499999999997
75_SAME_25_NEXT,TXN,SHORT,1,1.0,0.7572528883183567,0.7572528883183567,0.7572528883183567,0.7572528883183567,294.94999999999993
75_SAME_25_NEXT,UAL,LONG,1,0.0,-0.5491219512195122,-0.5491219512195122,-0.5491219512195122,-0.5491219512195122,-281.425
75_SAME_25_NEXT,UBER,LONG,1,1.0,0.1831088460138334,0.1831088460138334,0.1831088460138334,0.1831088460138334,37.72500000000005
75_SAME_25_NEXT,URI,LONG,1,0.0,-0.0261324041811846,-0.0261324041811846,-0.0261324041811846,-0.0261324041811846,-44.99999999999993
75_SAME_25_NEXT,VRT,LONG,1,0.0,-0.2287409360580092,-0.2287409360580092,-0.2287409360580092,-0.2287409360580092,-347.00000000000006
75_SAME_25_NEXT,VST,SHORT,1,0.0,-0.1993459599400464,-0.1993459599400464,-0.1993459599400464,-0.1993459599400464,-109.72500000000008
75_SAME_25_NEXT,WDAY,LONG,2,0.5,0.29539019630508573,0.29539019630508573,0.6003930181481913,-0.00961262553801992,127.75625000000007
75_SAME_25_NEXT,WFC,LONG,3,1.0,0.2946044663910556,0.3781873614190685,0.4849354375896699,0.0206906001644284,60.616666666666646
75_SAME_25_NEXT,WYNN,LONG,1,0.0,-0.2479528044377915,-0.2479528044377915,-0.2479528044377915,-0.2479528044377915,-70.39999999999998
75_SAME_25_NEXT,XYZ,LONG,2,1.0,0.3488593586543768,0.3488593586543768,0.4935152922957802,0.20420342501297334,67.478125
